id,name,type,rarity,flags_joined,has_show_in_wardrobe,has_override_rarity,details_type,damage_type,weight_class,restrictions_count,icon
11700,Storm's Eye Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/751B02B8B8407719EDB6F69DD0C906B7441DEC38/3123662.png
11701,Scales of Dragrimmar,Weapon,Basic,ShowInWardrobe,True,False,Focus,Ice,,0,https://render.guildwars2.com/file/3852D94392EEF6F2A63095DE776D53C70BF5BC56/3122554.png
11704,Skyscale Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/62C83A5348BB3834A06F9AEE527178BC08CEA04A/3123565.png
11705,Sanctified Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/2F3F4D7A72ADAC4ECDFEB2CFC9460A80212DBB54/3122505.png
11706,Gluttony's Platter,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/7E049F45439B262CD027904302DCFBDC30E501BC/3122784.png
11707,Stormforged Greatsword,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/5CDEA47F26B664C19AC96A0B16B747359AC143C2/3123152.png
11709,Sanctified Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Heavy,0,https://render.guildwars2.com/file/77B090ADF091E050A5296FABB40CEE48A5E73D9D/3188871.png
11711,Stormforged Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/0D01AD2A78BDEE7173647A662447C8CEF5F80FB0/3123348.png
11712,Astral Ward Light Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Light,0,https://render.guildwars2.com/file/B850A3205F26E8547ADC57175C5E6AD5D3413171/3123830.png
11713,Sanctified Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Light,0,https://render.guildwars2.com/file/082080775BA8F4E0F96BC41998992D9745476C03/3123826.png
11714,Visage of Nourys,Armor,Basic,ShowInWardrobe,True,False,Helm,,Heavy,0,https://render.guildwars2.com/file/0D2EA0C5A70CC46ED79ACBEE2F3C34B593D00097/3123828.png
11715,Skyforged Mace,Weapon,Basic,ShowInWardrobe,True,False,Mace,Physical,,0,https://render.guildwars2.com/file/0356E30BE6EF5432A37F3E173317087F410F34D6/3123207.png
11716,Sorcerer's Cape,Back,Basic,ShowInWardrobe,True,False,,,,0,https://render.guildwars2.com/file/54DA2241172852E161E9FB081514DCA868DAB87D/3122282.png
11717,Skyscale Pistol,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Physical,,0,https://render.guildwars2.com/file/FAF280E10B539D9C1ED176741C64F97D0312A89E/3123555.png
11718,Stormforged Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/2049B006F2C1DC512DC19FD50A4E2AE90B26B24D/3123180.png
11719,Storm's Eye Pistol,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Physical,,0,https://render.guildwars2.com/file/BBFF1EA51944E2F9C6A05A04A707C02E43DA4943/3123656.png
11720,Vermilion Mining Tool,Gathering,Basic,NoCost|ShowInWardrobe,True,False,Mining,,,0,https://render.guildwars2.com/file/A8DC08321D0B5731FF1909D4A90565A11709CBF0/3122304.png
11721,Stormforged Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/04D3C5AA3FAA2276124A523891CB4D5C96FB3A06/3123438.png
11722,Astral Ward Heavy Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Heavy,0,https://render.guildwars2.com/file/08609FF4C16250449044DD943A6C01D2F66FFB7C/3123832.png
11723,Skyforged Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/F20A9BE5DFA10173341BD8A008926DA147AC0291/3123347.png
11724,Skyscale Scepter,Weapon,Basic,ShowInWardrobe,True,False,Scepter,Physical,,0,https://render.guildwars2.com/file/F82099DC2C9EFA543A06965BC1CBB5AA4B7F766B/3123575.png
11725,Infused Aurora Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Medium,0,https://render.guildwars2.com/file/EB1EB217EB64352EA73D6D3FF5B370C6A0E51D04/3123829.png
11727,Sanctified Shoulders,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Light,0,https://render.guildwars2.com/file/FFABCD094931CDD40DF5DCCEE0BAA0038026DD32/3123827.png
11728,Infused Aurora Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Light,0,https://render.guildwars2.com/file/EB1EB217EB64352EA73D6D3FF5B370C6A0E51D04/3123829.png
11729,Spire of the Forgotten,Weapon,Basic,ShowInWardrobe,True,False,Staff,Choking,,0,https://render.guildwars2.com/file/78A2D0EBE76EEEAFE23DD961562CECEF05622D21/3122582.png
11730,Storm's Eye Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/93BD9720F1289826C8A558FF216F1EC5AE5CCA25/3123644.png
11731,Skyscale Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/3C0D69B20607949C59E4212E045E139B6B0B6459/3123585.png
11732,Astral Ward Light Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Light,0,https://render.guildwars2.com/file/074640EB639622E9200307785FE4986BB716560D/3123831.png
11733,Stormforged Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/E5A10229EE12FD75461D8009C6E94B46AE095231/3123065.png
11734,Sorrow's Claw,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Ice,,0,https://render.guildwars2.com/file/B24AD826B4A0535BEF6E04B4A9B5C759517428CA/3122543.png
11736,Sanctified Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/C1E2FD6C6E9AB49455E8FC33BBD84AF7E2C45005/3122486.png
11737,Abomination Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Choking,,0,https://render.guildwars2.com/file/FE09E764EF01150B71EDC5003A0838971132AD5B/3187783.png
11739,Stormforged Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/91AA3B63E61849939FB3304AB5492855C75DA9D7/3123037.png
11740,Rift Hunter Light Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Light,0,https://render.guildwars2.com/file/3F75D3DB0A1D211B4A07D9A6CD7FE2F729805DFB/3123837.png
11741,Astral Ward Cloak,Back,Basic,ShowInWardrobe,True,False,,,,0,https://render.guildwars2.com/file/D0A702B458CD2CDDC9C459784C5E0BA93502AF98/3122019.png
11742,Astral Ward Heavy Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Heavy,0,https://render.guildwars2.com/file/074640EB639622E9200307785FE4986BB716560D/3123831.png
11745,Storm's Eye Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/9C9292E5B9A733B3D41717F2191E47227E30692F/3123652.png
11746,Skyscale Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/AEDDFECD13B40D397D0FA56C2A2451AA951B0BC6/3123605.png
11747,The Waylit Lantern,Weapon,Exotic,ShowInWardrobe,True,False,Torch,Fire,,0,https://render.guildwars2.com/file/0A9AB1041C5DBB62F041ACD9CEBA665F3AA8D729/3123688.png
11749,Sanctified Shoulders,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Medium,0,https://render.guildwars2.com/file/FFABCD094931CDD40DF5DCCEE0BAA0038026DD32/3123827.png
11750,Jotun Skypiercer,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Lightning,,0,https://render.guildwars2.com/file/0BEF760752426A4B5C9912DC1B471F9D409A9EEE/3122524.png
11751,Astral Ward Light Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Light,0,https://render.guildwars2.com/file/08609FF4C16250449044DD943A6C01D2F66FFB7C/3123832.png
11752,Sanctified Leggings,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Medium,0,https://render.guildwars2.com/file/68C751FDA906254FFA4924757E746601DA570AED/3188872.png
11753,Skyforged Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/DDA4949BEBF5EFEA7AF90A28D4AE23B1070FAAA5/3123465.png
11754,Skyforged Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/7C43758023D7E37FD0E87680371AFAA462DDDC94/3123179.png
11755,Astral Ward Heavy Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Heavy,0,https://render.guildwars2.com/file/ED3168C9AE6FB26BFE761AB60AB01FC7C8C5A43C/3123833.png
11758,Skyforged Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/4AA968563DFEA00DEE060AE57263C0F6380548B9/3123122.png
11759,Rift Hunter Heavy Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Heavy,0,https://render.guildwars2.com/file/19CDAF94920FEFFB491A7F2BF90C36177767016B/3123836.png
11762,Saryx Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/937ED3A497C452C02405D4D870CDFE79E2EBB2FF/3187990.png
11763,Rift Hunter Light Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Light,0,https://render.guildwars2.com/file/E19AB51C1DD1B16E5F5AA8C3EBDB1F5DC5C7B7E4/3123839.png
11764,Sanctified Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Light,0,https://render.guildwars2.com/file/77B090ADF091E050A5296FABB40CEE48A5E73D9D/3188871.png
11765,Abomination Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Choking,,0,https://render.guildwars2.com/file/2CF24091FFCD74A3C8D3FA4AA829B05C7F80F7D0/3187794.png
11767,Sanctified Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Heavy,0,https://render.guildwars2.com/file/E80108765E38E2807A42A3FB3766D303DB4D2200/3123825.png
11768,Infused Aurora Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Heavy,0,https://render.guildwars2.com/file/EB1EB217EB64352EA73D6D3FF5B370C6A0E51D04/3123829.png
11769,Shattered Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/50B2DC5EF6F5CF1D95037C1ECE6C0FFAD19BD1A4/3122934.png
11770,Skyforged Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/B694B3FD634C443B1ECAA8C20EBF232379376F63/3123064.png
11772,Stormforged Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/57706092AA9EAB2F677C422DE209DEDF2190CDD7/3123123.png
11773,Stormforged Mace,Weapon,Basic,ShowInWardrobe,True,False,Mace,Physical,,0,https://render.guildwars2.com/file/2554CA51E57941A3959760D76CDC3AB2BD7AD305/3123208.png
11774,Skyforged Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/44FEBF6040C8D6ADC4495309FE170B489072499F/3123437.png
11775,Astral Ward Medium Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Medium,0,https://render.guildwars2.com/file/08609FF4C16250449044DD943A6C01D2F66FFB7C/3123832.png
11776,Shattered Mace,Weapon,Basic,ShowInWardrobe,True,False,Mace,Physical,,0,https://render.guildwars2.com/file/7C79221F311548549559FB729E67B8780CFCB9E3/3122914.png
11777,Sanctified Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Medium,0,https://render.guildwars2.com/file/082080775BA8F4E0F96BC41998992D9745476C03/3123826.png
11778,Stormforged Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/F808B1C40DE11DD949807F2CB05DF8429ED80ACD/3123320.png
11779,Abomination Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Choking,,0,https://render.guildwars2.com/file/A394311B3F39EA629646935D23FDCFCE11B9C615/3187643.png
11780,Infernal Envoy Backpack,Back,Basic,ShowInWardrobe,True,False,,,,0,https://render.guildwars2.com/file/ABFF464EFE6A9E58E4003DF7FF66DA2944469CE9/3122224.png
11781,Abomination Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Choking,,0,https://render.guildwars2.com/file/023C03BE0C08FB02DAE5C7D41C0A4F746E9F5F1C/3187653.png
11782,Storm's Eye Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/161141787F1650615BE1FE6604B1CFF7C776B1D7/3123664.png
11783,Skyforged Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/299812450E9C96CADB4ADBC30E3E032407090BCA/3123263.png
11785,Despair's Lament,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/68B8B3C9FCE9D6AF2C0F7238700538FED9A4AA2A/3122755.png
11786,Astral Ward Light Shoulders,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Light,0,https://render.guildwars2.com/file/455A99C72DE82428A2A52A77C9DBA16BF527426C/3123835.png
11787,Storm's Eye Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/BCD49B5451965C127467DA71D1DF73DD633339E2/3123647.png
11788,Rift Hunter Medium Leggings,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Medium,0,https://render.guildwars2.com/file/D83B5B1773FEA0DCCD1C1F0D9EC81B75E633FF31/3123840.png
11789,Rift Hunter Heavy Boots,Armor,Basic,ShowInWardrobe,True,False,Boots,,Heavy,0,https://render.guildwars2.com/file/3F75D3DB0A1D211B4A07D9A6CD7FE2F729805DFB/3123837.png
11790,Shattered Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/C293AA02CB591ADE039EE145F196F01971C7224B/3122954.png
11792,Sanctified Pistol,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Physical,,0,https://render.guildwars2.com/file/506CF03239EB45FE53F5227BEB3249D026941E05/3122445.png
11793,Sanctified Coat,Armor,Basic,ShowInWardrobe,True,False,Coat,,Light,0,https://render.guildwars2.com/file/F23EA6A96A775448F111A33D59304A74D16AA202/3188870.png
11794,Skyforged Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/76C965661C0CC3624208EC38C86F3A7B472AAD04/3123407.png
11795,Storm's Eye Scepter,Weapon,Basic,ShowInWardrobe,True,False,Scepter,Physical,,0,https://render.guildwars2.com/file/9CAFFBE7420E727651BE3C4ACC0E6B3E433577D3/3123660.png
11796,Sanctified Gloves,Armor,Basic,ShowInWardrobe,True,False,Gloves,,Medium,0,https://render.guildwars2.com/file/E80108765E38E2807A42A3FB3766D303DB4D2200/3123825.png
11797,Saryx Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/4DC0C567F6F2EBDF671B36380840C1EC0859D335/3188071.png
11798,Shattered Greatsword,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/0347064693F27AA1572422085D2D1ED3A4DCD772/3122894.png
11799,Shattered Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/49CC801C4D99D6F9DF16650EF70BF4ADDF3331D0/3122873.png
11800,Abomination Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Choking,,0,https://render.guildwars2.com/file/E10D4E6126BFBC04BB0804AB15E75C72470DE120/3187677.png
11801,Skyscale Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/08C034AD2BAE0B47FF7AA2D5667276FEA67ED2F7/3123489.png
11802,Vermilion Harvesting Tool,Gathering,Basic,NoCost|ShowInWardrobe,True,False,Foraging,,,0,https://render.guildwars2.com/file/4849906667A713CFE860232344260DC4DF5FACC4/3122314.png
11803,Storm's Eye Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/0C73CA56D171BD3902209FE662D3BD02DF43EE1F/3123658.png
11804,Astral Ribbons,Back,Basic,ShowInWardrobe,True,False,,,,0,https://render.guildwars2.com/file/63B6760DB19AD67B43231C19CD746E2009C32520/3121937.png
11805,Abomination Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Choking,,0,https://render.guildwars2.com/file/354DCA0897C373667020C045093EABA1030F9AE0/3187730.png
11806,Rift Hunter Heavy Leggings,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Heavy,0,https://render.guildwars2.com/file/D83B5B1773FEA0DCCD1C1F0D9EC81B75E633FF31/3123840.png
11808,Saryx Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/4018180F5F08147A5B1836FCB5591CA07BF3F579/3188111.png
11809,Saryx Scepter,Weapon,Basic,ShowInWardrobe,True,False,Scepter,Physical,,0,https://render.guildwars2.com/file/A2FC36C673CA407AE0ED1965DED2B02D402BB80F/3188062.png
11810,Sanctified Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/B52E2E18D7FFEA22FD07422C51D0C0543B03CEB3/3122476.png
11811,Stormforged Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/5B0B37911819A67C61FBD9953E2F1BBD7527042E/3123466.png
11812,Rift Hunter Heavy Shoulders,Armor,Basic,ShowInWardrobe,True,False,Shoulders,,Heavy,0,https://render.guildwars2.com/file/22379400991D29E703ADB3636F57AFDFFAF9CA91/3123841.png
11813,Abomination Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Choking,,0,https://render.guildwars2.com/file/CA97C7309BE2326FEF10DD07179426A6A17AB8CC/3187772.png
11814,Skyforged Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/B0EB029FA86AECA91236DC52CA3FC0230D3EA5C1/3123036.png
11815,Knowledge of the Elders,Weapon,Basic,ShowInWardrobe,True,False,Torch,Fire,,0,https://render.guildwars2.com/file/023AD5EB01BFD6A5BD3F05AB022672AA5E0D022D/3122595.png
11816,Rift Hunter Medium Helm,Armor,Basic,ShowInWardrobe,True,False,Helm,,Medium,0,https://render.guildwars2.com/file/E19AB51C1DD1B16E5F5AA8C3EBDB1F5DC5C7B7E4/3123839.png
11817,Sanctified Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/1DB5263D2AA8390A03D035FCF4D0C22DFEF419CE/3122470.png
11818,Vinelord Edgebloom Hammer,Weapon,Basic,ShowInWardrobe,True,False,Hammer,Physical,,0,https://render.guildwars2.com/file/23DB0D592D6FFA7E07DAD5234F9422D408E2BB5D/3146464.png
11819,Vinelord Edgebloom Greatsword,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/9C650659B8077824FDF43C91FECA9C5FFC290465/3146452.png
11820,Vinelord Edgebloom Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/F5E85C13D216E511405E087A5B039844C594D307/3146383.png
11821,Vinelord Edgebloom Rifle,Weapon,Basic,ShowInWardrobe,True,False,Rifle,Physical,,0,https://render.guildwars2.com/file/2C0CAC5497ED9E366D73FC57126D53433BE471F4/3146502.png
11822,Dark Tyrant Axe,Weapon,Basic,ShowInWardrobe,True,False,Axe,Physical,,0,https://render.guildwars2.com/file/2313281BEEF680941856BD209211AE02279A0EF0/3146312.png
11824,Dark Tyrant Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/DD2CD621430232D8F2EE0DB1926D5BEFF5AC1601/3146320.png
11825,Vinelord Edgebloom Short Bow,Weapon,Basic,ShowInWardrobe,True,False,Shortbow,Physical,,0,https://render.guildwars2.com/file/01526B07951CD55A294564120195B4ED43350805/3146396.png
11828,Reconfigurable Construct Greatsword,Weapon,Basic,ShowInWardrobe,True,False,Greatsword,Physical,,0,https://render.guildwars2.com/file/C107AF2A7CB1E8A5BB62EA3606F1F2CA7F61F519/3146358.png
11829,Vinelord Edgebloom Torch,Weapon,Basic,ShowInWardrobe,True,False,Torch,Physical,,0,https://render.guildwars2.com/file/B6D6C90AD53F5976C6737EC9003372BD98230E68/3146553.png
11830,Vinelord Edgebloom Scepter,Weapon,Basic,ShowInWardrobe,True,False,Scepter,Physical,,0,https://render.guildwars2.com/file/0451C9E51CD31B13F7CE54F5741BB32A344C3A57/3146503.png
11831,Vinelord Edgebloom Pistol,Weapon,Basic,ShowInWardrobe,True,False,Pistol,Physical,,0,https://render.guildwars2.com/file/1E56F132547B3D314B01F991C6D9739E71992895/3146490.png
11832,Vinelord Edgebloom Focus,Weapon,Basic,ShowInWardrobe,True,False,Focus,Physical,,0,https://render.guildwars2.com/file/DCB30F1B9BE693F70C10B01F4BB50C44B6D1FB10/3146440.png
11833,Vinelord Edgebloom Dagger,Weapon,Basic,ShowInWardrobe,True,False,Dagger,Physical,,0,https://render.guildwars2.com/file/62775C78FEDF77F07A7F0E463AE2CE4B72965D1C/3146422.png
11834,Vinelord Edgebloom Longbow,Weapon,Basic,ShowInWardrobe,True,False,Longbow,Physical,,0,https://render.guildwars2.com/file/0A724A1C08315B12C32DB91DA2F1362D27781BF2/3146395.png
11835,Vinelord Edgebloom Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/F5ED61070A5664279A08385F274E1F5921F3FEA5/3146527.png
11836,Vinelord Edgebloom Warhorn,Weapon,Basic,ShowInWardrobe,True,False,Warhorn,Physical,,0,https://render.guildwars2.com/file/F1A159B9D2E1019B6843F5030B6E6C05076DD960/3146568.png
11837,Vinelord Edgebloom Shield,Weapon,Basic,ShowInWardrobe,True,False,Shield,Physical,,0,https://render.guildwars2.com/file/D1BDACBBDC7CB7ABFB5FE8B3AC93766434DCEF6A/3146515.png
11838,Vinelord Edgebloom Sword,Weapon,Basic,ShowInWardrobe,True,False,Sword,Physical,,0,https://render.guildwars2.com/file/A8052B3BD3695F08C8540D40DD6C5AD03A4113E4/3146539.png
11839,Vinelord Edgebloom Mace,Weapon,Basic,ShowInWardrobe,True,False,Mace,Physical,,0,https://render.guildwars2.com/file/F0C73134CDB10D5891100F0BEBB6A6587D68A312/3146476.png
11840,Expedition Cape,Back,Basic,ShowInWardrobe,True,False,,,,0,https://render.guildwars2.com/file/FFB71F2DEFF3DF40E52C97381BA71C08F17BDD6B/3146146.png
11841,Traveler's Staff,Weapon,Basic,ShowInWardrobe,True,False,Staff,Physical,,0,https://render.guildwars2.com/file/C2FCD901153F22214166A801AEF808DBBD39D9F8/3161423.png
11842,Side-Lace Pants,Armor,Basic,ShowInWardrobe,True,False,Leggings,,Medium,0,https://render.guildwars2.com/file/440ED949A91DD474A1A34DD3D5B95A0B6E15D5CA/3161226.png
